status,giftCardId,merchantName,giftCardTitle,categorySlug,occasionSlug,relevance,reason,ruleId
SAFE,cmta1f0po000pq8iytwczl1ho,Play-sports,Gift Card 20,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1f0po000pq8iytwczl1ho,Play-sports,Gift Card 20,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1f16s000rq8iy7vke82nt,John-Andy,JOHN-ANDY Δωροεπιταγή 20€,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1f16s000rq8iy7vke82nt,John-Andy,JOHN-ANDY Δωροεπιταγή 20€,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1f16s000rq8iy7vke82nt,John-Andy,JOHN-ANDY Δωροεπιταγή 20€,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1f235000vq8iyuf6yeye1,Hintsdeco,Δωροκάρτα HINTSDECO,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1f235000vq8iyuf6yeye1,Hintsdeco,Δωροκάρτα HINTSDECO,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1f235000vq8iyuf6yeye1,Hintsdeco,Δωροκάρτα HINTSDECO,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1f2ys000zq8iy7gecoj9o,Papachatzis,Papachatzis Gift Card,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1f2ys000zq8iy7gecoj9o,Papachatzis,Papachatzis Gift Card,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1f2ys000zq8iy7gecoj9o,Papachatzis,Papachatzis Gift Card,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1f4810013q8iymlrt4857,P Kontopoulos,Δωροκάρτα P Kontopoulos,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1f4810013q8iymlrt4857,P Kontopoulos,Δωροκάρτα P Kontopoulos,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1f4810013q8iymlrt4857,P Kontopoulos,Δωροκάρτα P Kontopoulos,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1f52d0015q8iyugckloir,Mar & Mar,Mar & Mar Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1f52d0015q8iyugckloir,Mar & Mar,Mar & Mar Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1f52d0015q8iyugckloir,Mar & Mar,Mar & Mar Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1f6090019q8iygnn0tj4u,EpiploSet,EpiploSet Gift Card,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1f6090019q8iygnn0tj4u,EpiploSet,EpiploSet Gift Card,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1f6090019q8iygnn0tj4u,EpiploSet,EpiploSet Gift Card,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1f6hg001bq8iycdt6d9uu,Hoper,Δωροκάρτα HOPER,travel,birthday,88,,semantic-category-v8:travel:birthday
SAFE,cmta1f6hg001bq8iycdt6d9uu,Hoper,Δωροκάρτα HOPER,travel,anniversary,92,,semantic-category-v8:travel:anniversary
SAFE,cmta1f6hg001bq8iycdt6d9uu,Hoper,Δωροκάρτα HOPER,travel,wedding,88,,semantic-category-v8:travel:wedding
SAFE,cmta1f6hg001bq8iycdt6d9uu,Hoper,Δωροκάρτα HOPER,travel,christmas,82,,semantic-category-v8:travel:christmas
SAFE,cmta1f6xk001dq8iy0rtydwan,Top-Style,Δωροκάρτα,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmta1f6xk001dq8iy0rtydwan,Top-Style,Δωροκάρτα,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmta1f6xk001dq8iy0rtydwan,Top-Style,Δωροκάρτα,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmta1f6xk001dq8iy0rtydwan,Top-Style,Δωροκάρτα,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmta1f7dj001fq8iyv92yainl,Pegabo Shoes,Ανδρικά Δερμάτινα Μοκασίνια Tamaris Μπλε 1-13201-44-805,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1f7dj001fq8iyv92yainl,Pegabo Shoes,Ανδρικά Δερμάτινα Μοκασίνια Tamaris Μπλε 1-13201-44-805,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1f7dj001fq8iyv92yainl,Pegabo Shoes,Ανδρικά Δερμάτινα Μοκασίνια Tamaris Μπλε 1-13201-44-805,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1f7sv001hq8iy1icrtpiv,Tziouti-alexandra,Δώρο Επιταγή,jewelry-watches,birthday,94,,semantic-category-v8:jewelry-watches:birthday
SAFE,cmta1f7sv001hq8iy1icrtpiv,Tziouti-alexandra,Δώρο Επιταγή,jewelry-watches,anniversary,94,,semantic-category-v8:jewelry-watches:anniversary
SAFE,cmta1f7sv001hq8iy1icrtpiv,Tziouti-alexandra,Δώρο Επιταγή,jewelry-watches,wedding,88,,semantic-category-v8:jewelry-watches:wedding
SAFE,cmta1f7sv001hq8iy1icrtpiv,Tziouti-alexandra,Δώρο Επιταγή,jewelry-watches,valentines,92,,semantic-category-v8:jewelry-watches:valentines
SAFE,cmta1f7sv001hq8iy1icrtpiv,Tziouti-alexandra,Δώρο Επιταγή,jewelry-watches,christmas,88,,semantic-category-v8:jewelry-watches:christmas
SAFE,cmta1f888001jq8iyip6oud9c,Theodorou.Shop,Theodorou e-Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1f888001jq8iyip6oud9c,Theodorou.Shop,Theodorou e-Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1f888001jq8iyip6oud9c,Theodorou.Shop,Theodorou e-Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1f8o2001lq8iy7sedywm0,Greenpeace,Δωροκάρτα,gifts-concept-stores,birthday,92,,semantic-category-v8:gifts-concept-stores:birthday
SAFE,cmta1f8o2001lq8iy7sedywm0,Greenpeace,Δωροκάρτα,gifts-concept-stores,christmas,92,,semantic-category-v8:gifts-concept-stores:christmas
SAFE,cmta1f8o2001lq8iy7sedywm0,Greenpeace,Δωροκάρτα,gifts-concept-stores,thank-you,86,,semantic-category-v8:gifts-concept-stores:thank-you
SAFE,cmta1f8o2001lq8iy7sedywm0,Greenpeace,Δωροκάρτα,gifts-concept-stores,just-because,88,,semantic-category-v8:gifts-concept-stores:just-because
SAFE,cmta1f957001nq8iyxp1qe8ac,Ehunter,Δωροκάρτα Ehunter,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmta1f957001nq8iyxp1qe8ac,Ehunter,Δωροκάρτα Ehunter,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1f957001nq8iyxp1qe8ac,Ehunter,Δωροκάρτα Ehunter,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1f9l4001pq8iyfg0m4wfa,ThinkFit.gr,Δωροκάρτα Think Gift,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmta1f9l4001pq8iyfg0m4wfa,ThinkFit.gr,Δωροκάρτα Think Gift,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1f9l4001pq8iyfg0m4wfa,ThinkFit.gr,Δωροκάρτα Think Gift,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1fa1z001rq8iyz9bikmb5,DigiShark,DigiShark Δωροκάρτα,technology,birthday,92,,semantic-category-v8:technology:birthday
SAFE,cmta1fa1z001rq8iyz9bikmb5,DigiShark,DigiShark Δωροκάρτα,technology,christmas,90,,semantic-category-v8:technology:christmas
SAFE,cmta1fa1z001rq8iyz9bikmb5,DigiShark,DigiShark Δωροκάρτα,technology,just-because,76,,semantic-category-v8:technology:just-because
SAFE,cmta1fahw001tq8iy1xha6nv0,Toys and Gifts,100 Χάρισε μια δωροκάρτα 100 ευρώ,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1fahw001tq8iy1xha6nv0,Toys and Gifts,100 Χάρισε μια δωροκάρτα 100 ευρώ,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1fahw001tq8iy1xha6nv0,Toys and Gifts,100 Χάρισε μια δωροκάρτα 100 ευρώ,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fbd9001xq8iy16jadarj,Babydream,BABYDREAM ΔΩΡΟΕΠΙΤΑΓΗ 300,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1fbd9001xq8iy16jadarj,Babydream,BABYDREAM ΔΩΡΟΕΠΙΤΑΓΗ 300,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1fbd9001xq8iy16jadarj,Babydream,BABYDREAM ΔΩΡΟΕΠΙΤΑΓΗ 300,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fc87001zq8iyhzmjutaj,Mastorino,Δωροκάρτα Next Systems,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1fc87001zq8iyhzmjutaj,Mastorino,Δωροκάρτα Next Systems,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1fc87001zq8iyhzmjutaj,Mastorino,Δωροκάρτα Next Systems,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1fcvq0021q8iyp94dnc3i,Kiddo World,Kiddo World Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1fcvq0021q8iyp94dnc3i,Kiddo World,Kiddo World Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1fcvq0021q8iyp94dnc3i,Kiddo World,Kiddo World Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fdif0023q8iyiy7dqia1,StefanouMarine,ΔΩΡΟΚΑΡΤΑ STEFANOU MARINE,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmta1fdif0023q8iyiy7dqia1,StefanouMarine,ΔΩΡΟΚΑΡΤΑ STEFANOU MARINE,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1fdif0023q8iyiy7dqia1,StefanouMarine,ΔΩΡΟΚΑΡΤΑ STEFANOU MARINE,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1feem0027q8iy70t8vano,AngryNerd,Δωροκάρτα,gaming,birthday,96,,semantic-category-v8:gaming:birthday
SAFE,cmta1feem0027q8iy70t8vano,AngryNerd,Δωροκάρτα,gaming,christmas,94,,semantic-category-v8:gaming:christmas
SAFE,cmta1feem0027q8iy70t8vano,AngryNerd,Δωροκάρτα,gaming,just-because,80,,semantic-category-v8:gaming:just-because
SAFE,cmta1feu80029q8iy3p7bdse4,Σκακιστικό Κέντρο Ελλάδος,Σκακιστικό Κέντρο Ελλάδος Δωροεπιταγή 50€,gaming,birthday,96,,semantic-category-v8:gaming:birthday
SAFE,cmta1feu80029q8iy3p7bdse4,Σκακιστικό Κέντρο Ελλάδος,Σκακιστικό Κέντρο Ελλάδος Δωροεπιταγή 50€,gaming,christmas,94,,semantic-category-v8:gaming:christmas
SAFE,cmta1feu80029q8iy3p7bdse4,Σκακιστικό Κέντρο Ελλάδος,Σκακιστικό Κέντρο Ελλάδος Δωροεπιταγή 50€,gaming,just-because,80,,semantic-category-v8:gaming:just-because
SAFE,cmta1ffa4002bq8iy5k6w34t1,Shopdali,DA|LI Littles Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1ffa4002bq8iy5k6w34t1,Shopdali,DA|LI Littles Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1ffa4002bq8iy5k6w34t1,Shopdali,DA|LI Littles Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fgap002dq8iyswsnc8wa,Niceyou,Gift Card 100,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmta1fgap002dq8iyswsnc8wa,Niceyou,Gift Card 100,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmta1fgap002dq8iyswsnc8wa,Niceyou,Gift Card 100,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmta1fgap002dq8iyswsnc8wa,Niceyou,Gift Card 100,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmta1fhpc002fq8iydkzv0m1y,e-Mamouth,ΔΩΡΟΕΠΙΤΑΓΗ,books,birthday,90,,semantic-category-v8:books:birthday
SAFE,cmta1fhpc002fq8iydkzv0m1y,e-Mamouth,ΔΩΡΟΕΠΙΤΑΓΗ,books,christmas,90,,semantic-category-v8:books:christmas
SAFE,cmta1fhpc002fq8iydkzv0m1y,e-Mamouth,ΔΩΡΟΕΠΙΤΑΓΗ,books,thank-you,82,,semantic-category-v8:books:thank-you
SAFE,cmta1fi60002hq8iyf9s9le0u,AstronGameClub,AstronGameClub Gift Card,gaming,birthday,96,,semantic-category-v8:gaming:birthday
SAFE,cmta1fi60002hq8iyf9s9le0u,AstronGameClub,AstronGameClub Gift Card,gaming,christmas,94,,semantic-category-v8:gaming:christmas
SAFE,cmta1fi60002hq8iyf9s9le0u,AstronGameClub,AstronGameClub Gift Card,gaming,just-because,80,,semantic-category-v8:gaming:just-because
SAFE,cmta1fimo002jq8iyzmtmb8cv,Sport-Style,Δωροκάρτα Sport Style,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmta1fimo002jq8iyzmtmb8cv,Sport-Style,Δωροκάρτα Sport Style,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1fimo002jq8iyzmtmb8cv,Sport-Style,Δωροκάρτα Sport Style,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1fj1o002lq8iyo5np81fy,Ipatios,Ipatios Δωροκάρτα,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1fj1o002lq8iyo5np81fy,Ipatios,Ipatios Δωροκάρτα,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1fj1o002lq8iyo5np81fy,Ipatios,Ipatios Δωροκάρτα,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1fjhs002nq8iyk0isu1fk,Bonsai Home,Bonsai Home Δωροκάρτα 10€,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1fjhs002nq8iyk0isu1fk,Bonsai Home,Bonsai Home Δωροκάρτα 10€,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1fjhs002nq8iyk0isu1fk,Bonsai Home,Bonsai Home Δωροκάρτα 10€,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1fk9b002pq8iyf5m36fcm,Grill me,Grill me Δωροκάρτα 50€,restaurants,birthday,92,,semantic-category-v8:restaurants:birthday
SAFE,cmta1fk9b002pq8iyf5m36fcm,Grill me,Grill me Δωροκάρτα 50€,restaurants,anniversary,94,,semantic-category-v8:restaurants:anniversary
SAFE,cmta1fk9b002pq8iyf5m36fcm,Grill me,Grill me Δωροκάρτα 50€,restaurants,valentines,92,,semantic-category-v8:restaurants:valentines
SAFE,cmta1fk9b002pq8iyf5m36fcm,Grill me,Grill me Δωροκάρτα 50€,restaurants,thank-you,84,,semantic-category-v8:restaurants:thank-you
SAFE,cmta1fk9b002pq8iyf5m36fcm,Grill me,Grill me Δωροκάρτα 50€,restaurants,just-because,84,,semantic-category-v8:restaurants:just-because
SAFE,cmta1flev002rq8iyn4j6f4f1,Kounio,Kounio Δωροκάρτα 25€,department-stores,birthday,92,,semantic-category-v8:department-stores:birthday
SAFE,cmta1flev002rq8iyn4j6f4f1,Kounio,Kounio Δωροκάρτα 25€,department-stores,christmas,92,,semantic-category-v8:department-stores:christmas
SAFE,cmta1flev002rq8iyn4j6f4f1,Kounio,Kounio Δωροκάρτα 25€,department-stores,wedding,82,,semantic-category-v8:department-stores:wedding
SAFE,cmta1flev002rq8iyn4j6f4f1,Kounio,Kounio Δωροκάρτα 25€,department-stores,just-because,82,,semantic-category-v8:department-stores:just-because
SAFE,cmta1flx2002tq8iyfbzqbeb7,Adidas,E-GIFT CARD,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1flx2002tq8iyfbzqbeb7,Adidas,E-GIFT CARD,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1flx2002tq8iyfbzqbeb7,Adidas,E-GIFT CARD,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1fmdg002vq8iye5rslu43,Paidika Symeon,Δωροκάρτα,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1fmdg002vq8iye5rslu43,Paidika Symeon,Δωροκάρτα,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1fmdg002vq8iye5rslu43,Paidika Symeon,Δωροκάρτα,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fmuj002xq8iywjvgu2jh,e-Stathatos,e-Stathatos Gift Card,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmta1fmuj002xq8iywjvgu2jh,e-Stathatos,e-Stathatos Gift Card,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmta1fmuj002xq8iywjvgu2jh,e-Stathatos,e-Stathatos Gift Card,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmta1fnc4002zq8iy3yrpxjfz,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,gifts-concept-stores,birthday,92,,semantic-category-v8:gifts-concept-stores:birthday
SAFE,cmta1fnc4002zq8iy3yrpxjfz,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,gifts-concept-stores,christmas,92,,semantic-category-v8:gifts-concept-stores:christmas
SAFE,cmta1fnc4002zq8iy3yrpxjfz,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,gifts-concept-stores,thank-you,86,,semantic-category-v8:gifts-concept-stores:thank-you
SAFE,cmta1fnc4002zq8iy3yrpxjfz,Ekklisiastika Karditsa,Κολώνας Δωροκάρτα 50,gifts-concept-stores,just-because,88,,semantic-category-v8:gifts-concept-stores:just-because
SAFE,cmta1fnrb0031q8iyg9sqt1g1,Niyamas Yoga,Niyamas Yoga Gift Card,spa-wellness,birthday,92,,semantic-category-v8:spa-wellness:birthday
SAFE,cmta1fnrb0031q8iyg9sqt1g1,Niyamas Yoga,Niyamas Yoga Gift Card,spa-wellness,anniversary,90,,semantic-category-v8:spa-wellness:anniversary
SAFE,cmta1fnrb0031q8iyg9sqt1g1,Niyamas Yoga,Niyamas Yoga Gift Card,spa-wellness,valentines,88,,semantic-category-v8:spa-wellness:valentines
SAFE,cmta1fnrb0031q8iyg9sqt1g1,Niyamas Yoga,Niyamas Yoga Gift Card,spa-wellness,mothers-day,86,,semantic-category-v8:spa-wellness:mothers-day
SAFE,cmta1fnrb0031q8iyg9sqt1g1,Niyamas Yoga,Niyamas Yoga Gift Card,spa-wellness,fathers-day,82,,semantic-category-v8:spa-wellness:fathers-day
SAFE,cmta1fo7g0033q8iyt2jzcpym,Newmom,Δωροκάρτα,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1fo7g0033q8iyt2jzcpym,Newmom,Δωροκάρτα,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1fo7g0033q8iyt2jzcpym,Newmom,Δωροκάρτα,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1foot0035q8iyj3zj3bf1,Chicbee,Chicbee Δωροκάρτα 20€,jewelry-watches,birthday,94,,semantic-category-v8:jewelry-watches:birthday
SAFE,cmta1foot0035q8iyj3zj3bf1,Chicbee,Chicbee Δωροκάρτα 20€,jewelry-watches,anniversary,94,,semantic-category-v8:jewelry-watches:anniversary
SAFE,cmta1foot0035q8iyj3zj3bf1,Chicbee,Chicbee Δωροκάρτα 20€,jewelry-watches,wedding,88,,semantic-category-v8:jewelry-watches:wedding
SAFE,cmta1foot0035q8iyj3zj3bf1,Chicbee,Chicbee Δωροκάρτα 20€,jewelry-watches,valentines,92,,semantic-category-v8:jewelry-watches:valentines
SAFE,cmta1foot0035q8iyj3zj3bf1,Chicbee,Chicbee Δωροκάρτα 20€,jewelry-watches,christmas,88,,semantic-category-v8:jewelry-watches:christmas
SAFE,cmta1fpyi0039q8iyyzfu0kma,Pragmatic,Pragmatic Gift Card,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1fpyi0039q8iyyzfu0kma,Pragmatic,Pragmatic Gift Card,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1fpyi0039q8iyyzfu0kma,Pragmatic,Pragmatic Gift Card,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1fqnv003bq8iy3xbbgzju,PNN Nightwear,PNN Nightwear Δωροκάρτα 15€,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1fqnv003bq8iy3xbbgzju,PNN Nightwear,PNN Nightwear Δωροκάρτα 15€,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1fqnv003bq8iy3xbbgzju,PNN Nightwear,PNN Nightwear Δωροκάρτα 15€,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1frh2003dq8iyqvrgxoji,Tinycocoon,Δωροκάρτα,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmta1frh2003dq8iyqvrgxoji,Tinycocoon,Δωροκάρτα,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmta1frh2003dq8iyqvrgxoji,Tinycocoon,Δωροκάρτα,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmta1fsds003hq8iywvbrxbq7,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1fsds003hq8iywvbrxbq7,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1fsds003hq8iywvbrxbq7,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmta1fsu3003jq8iy5qqq6jin,Ergaleiogatos,Ergaleiogatos Δωροεπιταγή,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1fsu3003jq8iy5qqq6jin,Ergaleiogatos,Ergaleiogatos Δωροεπιταγή,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1fsu3003jq8iy5qqq6jin,Ergaleiogatos,Ergaleiogatos Δωροεπιταγή,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1ftak003lq8iyqic1n4x7,Barequip.gr,"Δωροκάρτες 100,00",home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmta1ftak003lq8iyqic1n4x7,Barequip.gr,"Δωροκάρτες 100,00",home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmta1ftak003lq8iyqic1n4x7,Barequip.gr,"Δωροκάρτες 100,00",home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmta1ftsh003nq8iyxswky70y,Apparel Stores,Apparel Stores Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmta1ftsh003nq8iyxswky70y,Apparel Stores,Apparel Stores Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmta1ftsh003nq8iyxswky70y,Apparel Stores,Apparel Stores Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
